domain	strict	balanced	reward_block	source
smp.update-app007.com.es	1	1	0	Wei.G
smr.snssdk.com	1	1	0	Wei.G
smrtads.com	1	1	0	Wei.G
smrtadsxyz.xyz	1	1	0	Wei.G
sms-olx.dns-live.shop	1	1	0	Wei.G
sms-sg.ads.heytapmobile.com	1	1	0	Wei.G
sms.ads.heytapmobi.com	1	1	0	Wei.G
sms.ads.oppomobile.com	1	1	0	Wei.G
sms.mob.com	1	1	0	Wei.G
smt.admaster.com.cn	1	1	0	Wei.G
smtp.ciudadvictoria.bluehornet.com	1	1	0	Wei.G
smtp.ero-advertising.com	1	1	0	Wei.G
smtp.gadsden.bluehornet.com	1	1	0	Wei.G
smtp.hadsel.bluehornet.com	1	1	0	Wei.G
smtp.leadville.bluehornet.com	1	1	0	Wei.G
smtp.meadville.bluehornet.com	1	1	0	Wei.G
snapads.com	1	1	0	Wei.G
sngmta.qq.com	1	1	0	Wei.G
snprv.hnhgmh.mobi	1	1	0	Wei.G
snssdk.gatedata.org	1	1	0	Wei.G
snssdk1233.onelink.me	1	1	0	Wei.G
so.sina.cn	1	1	0	Wei.G
soa-router2-range06-129xroads.b2bmktg.com	1	1	0	Wei.G
sobar.baidu.com	1	1	0	Wei.G
socads.top	1	1	0	Wei.G
socadsz.top	1	1	0	Wei.G
socadvnet.com	1	1	0	Wei.G
socialadsframeworkln.pro	1	1	0	Wei.G
socket.9bet.mobi	1	1	0	Wei.G
sodadva.buzz	1	1	0	Wei.G
softonicads.com	1	1	0	Wei.G
softpopads.com	1	1	0	Wei.G
softsmart.mobi	1	1	0	Wei.G
sohiads.shop	1	1	0	Wei.G
sohu-dtv.m.cn.miaozhen.com	1	1	0	Wei.G
sohutv.cm.admaster.com.cn	1	1	0	Wei.G
sohutv.m.cn.miaozhen.com	1	1	0	Wei.G
solads.media	1	1	0	Wei.G
solfitnessadventures.com	1	1	0	Wei.G
soliads.io	1	1	0	Wei.G
soliads.online	1	1	0	Wei.G
solidcoreadvisors.live	1	1	0	Wei.G
solo-vidaadventures.com	1	1	0	Wei.G
solutions.advantageauburn.com	1	1	0	Wei.G
somni.clinicalpainadvisor.com	1	1	0	Wei.G
somni.dermatologyadvisor.com	1	1	0	Wei.G
somni.endocrinologyadvisor.com	1	1	0	Wei.G
somni.neurologyadvisor.com	1	1	0	Wei.G
somni.psychiatryadvisor.com	1	1	0	Wei.G
somni.rheumatologyadvisor.com	1	1	0	Wei.G
sonar-iad.xx.fbcdn.net	1	1	0	Wei.G
sonic-us.supersonicads.com	1	1	0	Wei.G
sonicsads.com	1	1	0	Wei.G
sor-sdk.follow-apps.com	1	1	0	Wei.G
soreadshirt.fr	1	1	0	Wei.G
soteriaroadsafety.com	1	1	0	Wei.G
souka.iptrm.com	1	1	0	Wei.G
souka.ipts.com	1	1	0	Wei.G
souka.iptvlm.com	1	1	0	Wei.G
souka.iptvzj.com	1	1	0	Wei.G
soul-ad.soulapp.cn	1	1	0	Wei.G
souladv.com	1	1	0	Wei.G
soundcloud-pax.pandora.com	1	1	0	Wei.G
source.advisible.com	1	1	0	Wei.G
sourcepoint.deadspin.com	1	1	0	Wei.G
southernhomeadvisor.com	1	1	0	Wei.G
southtexasbulkheads.com	1	1	0	Wei.G
sp-api.dable.io	1	1	0	Wei.G
sp.advertising.com	1	1	0	Wei.G
sp.analytics.yahoo.com	1	1	0	Wei.G
sp.montgomeryadvertiser.com	1	1	0	Wei.G
sp.newarkadvocate.com	1	1	0	Wei.G
sp.theadvertiser.com	1	1	0	Wei.G
spaceframe.mobi.space-frame.co.za	1	1	0	Wei.G
spaceleadster.com	1	1	0	Wei.G
spaces.ero-advertising.com	1	1	0	Wei.G
spads.yamx.com	1	1	0	Wei.G
spadsync.com	1	1	0	Wei.G
spareforads.top	1	1	0	Wei.G
spark-dev.ad4game.com	1	1	0	Wei.G
spark.ad4game.com	1	1	0	Wei.G
sparkads.ws	1	1	0	Wei.G
speed.lstat.youku.com	1	1	0	Wei.G
speed4cksa.ero-advertising.com	1	1	0	Wei.G
speedclecks.ero-advertising.com	1	1	0	Wei.G
speedclicks.ero-advertising.com	1	1	0	Wei.G
speedclics.ero-advertising.com	1	1	0	Wei.G
speedlicks.ero-advertising.com	1	1	0	Wei.G
speee-ad.akamaized.net	1	1	0	Wei.G
speeuclicks.ero-advertising.com	1	1	0	Wei.G
spellads.com	1	1	0	Wei.G
spinfo.wps.cn	1	1	0	Wei.G
spixel.adsafeprotected.com	1	1	0	Wei.G
splash-ad.classting.com	1	1	0	Wei.G
splash-ads.unitychina.cn	1	1	0	Wei.G
splash-screen.voodoo-ads.io	1	1	0	Wei.G
splash.appsgeyser.com	1	1	0	Wei.G
splashimgretrybssdl.cloud.kugou.com	1	1	0	Wei.G
sponsorads.de	1	1	0	Wei.G
sportingbeteur.adsrv.eacdn.com	1	1	0	Wei.G
spreadsheetsa.top	1	1	0	Wei.G
spreadsheetse.top	1	1	0	Wei.G
spreadsheetsg.top	1	1	0	Wei.G
spreadsheetsh.top	1	1	0	Wei.G
spreadsheetso.top	1	1	0	Wei.G
spreadsheetsw.top	1	1	0	Wei.G
spreadsheetsy.top	1	1	0	Wei.G
spreadsheetsz.top	1	1	0	Wei.G
sprintice.nomadsocials.com	1	1	0	Wei.G
sprout-ad.com	1	1	0	Wei.G
sprout-ad.genieesspv.jp	1	1	0	Wei.G
sq.requestads.com	1	1	0	Wei.G
squadsinco.rest	1	1	0	Wei.G
squirtatt15.sugar1818.net	1	1	0	Wei.G
srd.simba.taobao.com	1	1	0	Wei.G
srepdata.montgomeryadvertiser.com	1	1	0	Wei.G
srepdata.newarkadvocate.com	1	1	0	Wei.G
srepdata.theadvertiser.com	1	1	0	Wei.G
srtb.msn.com	1	1	0	Wei.G
srv.buysellads.com	1	1	0	Wei.G
srv.carbonads.net	1	1	0	Wei.G
srv.dsp.madserving.com	1	1	0	Wei.G
srv.juiceadv.com	1	1	0	Wei.G
srv.theadventuregene.com	1	1	0	Wei.G
srvupads.com	1	1	0	Wei.G
ss.ad-ops.hu	1	1	0	Wei.G
ss.advantageheatingllc.com	1	1	0	Wei.G
ss.advantechsoluciones.com	1	1	0	Wei.G
ss.adventure-shop.at	1	1	0	Wei.G
ss.castthreads.com	1	1	0	Wei.G
ss.dakadviesgroep.nl	1	1	0	Wei.G
ss.multiplyadvisors.com	1	1	0	Wei.G
ss.tradscastironradiators.co.uk	1	1	0	Wei.G
ssads.osdn.com	1	1	0	Wei.G
ssb-sgp.smartadserver.com	1	1	0	Wei.G
ssb-us.smartadserver.com	1	1	0	Wei.G
ssbsync-geo.smartadserver.com	1	1	0	Wei.G
ssbsync-global.smartadserver.com	1	1	0	Wei.G
ssbsync-sgp.smartadserver.com	1	1	0	Wei.G
ssbsync-us.smartadserver.com	1	1	0	Wei.G
ssbsync.smartadserver.com	1	1	0	Wei.G
sscapi.absolute-adventure-mexico.com	1	1	0	Wei.G
ssdk.adkmob.com	1	1	0	Wei.G
ssdkauth.hpplay.cn	1	1	0	Wei.G
ssexoluxenergy.adrenads.com	1	1	0	Wei.G
sshowads.pubmatic.com	1	1	0	Wei.G
ssl-google-analytics.l.google.com	1	1	0	Wei.G
ssl-msn.oewabox.at	1	1	0	Wei.G
ssl.google-analytics.com	1	1	0	Wei.G
ssl.trace.zhiziyun.com	1	1	0	Wei.G
ssp-ad.momento.dev	1	1	0	Wei.G
ssp-ads.as.criteo.com	1	1	0	Wei.G
ssp-ads.da.us.criteo.com	1	1	0	Wei.G
ssp-ads.da1.us.criteo.com	1	1	0	Wei.G
ssp-ads.eu.criteo.com	1	1	0	Wei.G
ssp-ads.fr3.eu.criteo.com	1	1	0	Wei.G
ssp-ads.jp2.as.criteo.com	1	1	0	Wei.G
ssp-ads.nl3.eu.criteo.com	1	1	0	Wei.G
ssp-ads.sg1.as.criteo.com	1	1	0	Wei.G
ssp-ads.us.criteo.com	1	1	0	Wei.G
ssp-ads.us5.us.criteo.com	1	1	0	Wei.G
ssp-adsvip.gbc.criteo.com	1	1	0	Wei.G
ssp-adx.ads.heytapmobi.com	1	1	0	Wei.G
ssp-api.domob.cn	1	1	0	Wei.G
ssp-api.mobadvent.com	1	1	0	Wei.G
ssp-bidder-maaads-1prod.gbc.criteo.com	1	1	0	Wei.G
ssp-bidder-maxads-1.criteo.com	1	1	0	Wei.G
ssp-bidder-maxads-1.eu.criteo.com	1	1	0	Wei.G
ssp-bidder-maxads-1.fr3.eu.criteo.com	1	1	0	Wei.G
ssp-bidder-maxads-1.gbc.criteo.com	1	1	0	Wei.G
ssp-csync.smartadserver.com	1	1	0	Wei.G
ssp-monitor.adstarcharm.com	1	1	0	Wei.G
ssp-res.flyme.cn	1	1	0	Wei.G
ssp-sdk-config.uc.cn	1	1	0	Wei.G
ssp.1rtb.com	1	1	0	Wei.G
ssp.ads.betweendigital.com	1	1	0	Wei.G
ssp.advertising.com	1	1	0	Wei.G
ssp.adviad.com	1	1	0	Wei.G
ssp.api.tappx.com	1	1	0	Wei.G
ssp.cibn.starschina.com	1	1	0	Wei.G
ssp.tadseeker.com	1	1	0	Wei.G
ssp.tanx.com	1	1	0	Wei.G
ssp.vivo.com.cn	1	1	0	Wei.G
ssp15.adview.cn	1	1	0	Wei.G
ssp16.adview.cn	1	1	0	Wei.G
sspapi.youxiaoad.com	1	1	0	Wei.G
sspmservice.ad-survey.com	1	1	0	Wei.G
sspservice.ad-survey.com	1	1	0	Wei.G
sst.ads-plus.com	1	1	0	Wei.G
sst.advancedpaverslandscape.com	1	1	0	Wei.G
sst.advantagegold.com	1	1	0	Wei.G
sst.adveco.co	1	1	0	Wei.G
sst.advencya.com	1	1	0	Wei.G
sst.adventure-valley.be	1	1	0	Wei.G
sst.badshop-austria.at	1	1	0	Wei.G
sst.facebookads-master.com	1	1	0	Wei.G
sst.findfreightloads.com	1	1	0	Wei.G
sst.headsandtailsjewellery.co.uk	1	1	0	Wei.G
sst.launchads.ai	1	1	0	Wei.G
sst.leadslend.com	1	1	0	Wei.G
sst.sporkyads.com	1	1	0	Wei.G
sst.store.adsculptbd.com	1	1	0	Wei.G
sst.wijzijntegendraads.nl	1	1	0	Wei.G
sst.wonenopstadswerven.nl	1	1	0	Wei.G
sstats.adobe.com	1	1	0	Wei.G
sstats.asadventure.com	1	1	0	Wei.G
sstats.asadventure.fr	1	1	0	Wei.G
sstats.asadventure.lu	1	1	0	Wei.G
sstats.asadventure.nl	1	1	0	Wei.G
sstats.oneilglobaladvisors.com	1	1	0	Wei.G
ssv.admaster.com.cn	1	1	0	Wei.G
ssxd.mediav.com	1	1	0	Wei.G
st-ads-jssdk.vivo.com.cn	1	1	0	Wei.G
st-adsgame.vivo.com.cn	1	1	0	Wei.G
st-analytics.anthill.vn	1	1	0	Wei.G
st-n.ads1-adnow.com	1	1	0	Wei.G
st-n.ads2-adnow.com	1	1	0	Wei.G
st-n.ads3-adnow.com	1	1	0	Wei.G
st-n.ads4-adnow.com	1	1	0	Wei.G
st-n.ads5-adnow.com	1	1	0	Wei.G
st-vcdn.anthill.vn	1	1	0	Wei.G
st.ad.adnow.com	1	1	0	Wei.G
st.ad.smaclick.com	1	1	0	Wei.G
st.admin.iad.eclick.vn	1	1	0	Wei.G
st.adsplay.net	1	1	0	Wei.G
st.blogads.com	1	1	0	Wei.G
st.n.ads2-adnow.com	1	1	0	Wei.G
st.pay-click.ru	1	1	0	Wei.G
st.yandexadexchange.net	1	1	0	Wei.G
st3.wagbridge.advertisement.tanx.com	1	1	0	Wei.G
stadig.ifeng.com	1	1	0	Wei.G
stadvip.com	1	1	0	Wei.G
staff-aruba.jiaoglassbeads.com	1	1	0	Wei.G
stage-uev.ad-stir.com	1	1	0	Wei.G
staging-ads.flurry.com	1	1	0	Wei.G
staging-crawdadsstaging.net.daraz.com	1	1	0	Wei.G
staging-e-vcdn.anthill.vn	1	1	0	Wei.G
staging.api.adtimaserver.vn	1	1	0	Wei.G
staging.sdkconfig.ad.xiaomi.srv	1	1	0	Wei.G
staging.site.e.mi.com	1	1	0	Wei.G
standadv.com	1	1	0	Wei.G
stape.abellaadv.com.br	1	1	0	Wei.G
stape.advancedsupplychain.com	1	1	0	Wei.G
stape.advocaciarossetto.com.br	1	1	0	Wei.G
stape.advogadoholdingfamiliar.com	1	1	0	Wei.G
stape.agentadvice.com	1	1	0	Wei.G
stape.berthiergoesadvogados.com.br	1	1	0	Wei.G
stape.chimuadventures.com	1	1	0	Wei.G
stape.egoulart.adv.br	1	1	0	Wei.G
stape.hernandes.adv.br	1	1	0	Wei.G
stape.horizonads.com.br	1	1	0	Wei.G
stape.keyleads.com	1	1	0	Wei.G
stape.mariaody.adv.br	1	1	0	Wei.G
stape.mosaicheadspa.hu	1	1	0	Wei.G
stape.ontheroadstyle.com	1	1	0	Wei.G
stape.venturaadvogados.com	1	1	0	Wei.G
stape.vstadvogados.com.br	1	1	0	Wei.G
stapeserver.profissaoadvisor.com.br	1	1	0	Wei.G
stapeuser.tozadvogados.com	1	1	0	Wei.G
star-advertising.com	1	1	0	Wei.G
starc.adv.koznak.tv	1	1	0	Wei.G
starfish.pandora.xiaomi.com	1	1	0	Wei.G
starget.workingadvantage.com	1	1	0	Wei.G
startup-mobile.ap.yandex-net.ru	1	1	0	Wei.G
startup.mobile.yandex.net	1	1	0	Wei.G
startup.oupeng.com	1	1	0	Wei.G
stat.56.com	1	1	0	Wei.G
stat.adbana.com	1	1	0	Wei.G
stat.blogads.com	1	1	0	Wei.G
stat.download.xunlei.com	1	1	0	Wei.G
stat.funshion.net	1	1	0	Wei.G
stat.lianmeng.360.cn	1	1	0	Wei.G
stat.pandora.xiaomi.com	1	1	0	Wei.G
stat.simba.taobao.com	1	1	0	Wei.G
stat.tf.360.cn	1	1	0	Wei.G
stat.v.baidu.com	1	1	0	Wei.G
stat.xiaomi.com	1	1	0	Wei.G
stat.youku.com	1	1	0	Wei.G
stat2.corp.56.com	1	1	0	Wei.G
static-addtoany-com.cdn.ampproject.org	1	1	0	Wei.G
static-ads.zaloapp.com	1	1	0	Wei.G
static-cmsads.admicro.vn	1	1	0	Wei.G
static-downloads.com	1	1	0	Wei.G
static-google-analtyic.com	1	1	0	Wei.G
static-interactive-api.nend.net	1	1	0	Wei.G
static-rtb2.advantagedsp.com	1	1	0	Wei.G
static-ssl.mediav.com	1	1	0	Wei.G
static.4chan-ads.org	1	1	0	Wei.G
static.a-ads.com	1	1	0	Wei.G
static.ad-lancers.jp	1	1	0	Wei.G
static.ad-maven.com	1	1	0	Wei.G
static.ad.atdmt.com	1	1	0	Wei.G
static.ad.org.vn	1	1	0	Wei.G
static.adcannyads.com	1	1	0	Wei.G
static.admidadsp.com	1	1	0	Wei.G
static.ads-twitter.com	1	1	0	Wei.G
static.ads.crakmedia.com	1	1	0	Wei.G
static.ads.fantasanremo.com	1	1	0	Wei.G
static.adsafeprotected.com	1	1	0	Wei.G
static.adsailor.com	1	1	0	Wei.G
static.adscholars.com	1	1	0	Wei.G
static.adsfloow.net	1	1	0	Wei.G
static.adsimilate.com	1	1	0	Wei.G
static.adsonar.com	1	1	0	Wei.G
static.adsota.com	1	1	0	Wei.G
static.adsplay.net	1	1	0	Wei.G
static.adsupplyexchange.com	1	1	0	Wei.G
static.adverge.ir	1	1	0	Wei.G
static.adwo.com	1	1	0	Wei.G
static.alimama.com	1	1	0	Wei.G
static.app.m.letv.com	1	1	0	Wei.G
static.atm.youku.com	1	1	0	Wei.G
static.bat-ads.com	1	1	0	Wei.G
static.bidmyads.com	1	1	0	Wei.G
static.cbsileads.com	1	1	0	Wei.G
static.cranberryads.com	1	1	0	Wei.G
static.doubleclick.net	1	1	0	Wei.G
static.download.mclick.mobi	1	1	0	Wei.G
static.exosrv.com	1	1	0	Wei.G
static.felixads.com	1	1	0	Wei.G
static.g.iqiyi.com	1	1	0	Wei.G
static.g.ppstream.com	1	1	0	Wei.G
static.g.pptv.com	1	1	0	Wei.G
static.googleadsserving.cn	1	1	0	Wei.G
static.hawkads.in	1	1	0	Wei.G
static.i.mediav.com	1	1	0	Wei.G
static.iadvize.com	1	1	0	Wei.G
static.ifa.camads.net	1	1	0	Wei.G
static.insideradverts.com	1	1	0	Wei.G
static.inviziads.com	1	1	0	Wei.G
static.jcvba.com	1	1	0	Wei.G
static.jebe.renren.com	1	1	0	Wei.G
static.jotterads.com	1	1	0	Wei.G
static.ju.mediav.com	1	1	0	Wei.G
static.jupin.mediav.com	1	1	0	Wei.G
static.konnectads.com	1	1	0	Wei.G
static.l3.cdn.adsucks.com	1	1	0	Wei.G
static.lstat.youku.com	1	1	0	Wei.G
static.matchads.net	1	1	0	Wei.G
static.mediav.com	1	1	0	Wei.G
static.nebulaads.com	1	1	0	Wei.G
static.nectarads.com	1	1	0	Wei.G
static.onads.dk	1	1	0	Wei.G
static.popads.net	1	1	0	Wei.G
static.santaads.com	1	1	0	Wei.G
static.share-videos.se	1	1	0	Wei.G
static.smoads.com	1	1	0	Wei.G
static.t.agrantsem.com	1	1	0	Wei.G
static.timetreeads.com	1	1	0	Wei.G
static.traffic.ru	1	1	0	Wei.G
static.trafficjunky.com	1	1	0	Wei.G
static.trafficjunky.net	1	1	0	Wei.G
static.walaplusadserver.com	1	1	0	Wei.G
static.winkleads.com	1	1	0	Wei.G
static.wxadserve.xyz	1	1	0	Wei.G
static.ydbimg.com	1	1	0	Wei.G
static.yximgs.com	1	1	0	Wei.G
staticadm.leju.sina.com.cn	1	1	0	Wei.G
staticads.btopenworld.com	1	1	0	Wei.G
statics.adanxing.com	1	1	0	Wei.G
statics.woozooo.com	1	1	0	Wei.G
statis.mobile.youku.com	1	1	0	Wei.G
statis.push.netease.com	1	1	0	Wei.G
statistic.ads24h.net	1	1	0	Wei.G
statistiek.bleijerveldjuridischadvies.nl	1	1	0	Wei.G
stats.asadventure.fr	1	1	0	Wei.G
stats.asadventure.nl	1	1	0	Wei.G
stats.buysellads.com	1	1	0	Wei.G
stats.cityadstrack.com	1	1	0	Wei.G
stats.data2.ero-advertising.com	1	1	0	Wei.G
stats.ero-advertising.com	1	1	0	Wei.G
stats.g.doubleclick.net	1	1	0	Wei.G
stats.guess.tf.360.cn	1	1	0	Wei.G
stats.ipinyou.com	1	1	0	Wei.G
stats.l.doubleclick.net	1	1	0	Wei.G
stats.mokeedev.com	1	1	0	Wei.G
stats.netsolads.com	1	1	0	Wei.G
stats.oneilglobaladvisors.com	1	1	0	Wei.G
stats.pandora.com	1	1	0	Wei.G
stats.pflexads.com	1	1	0	Wei.G
stats.propellerads.com	1	1	0	Wei.G
stats.speedclicks.ero-advertising.com	1	1	0	Wei.G
stats.spreadsimple.com	1	1	0	Wei.G
stats.supersonicads.com	1	1	0	Wei.G
stats.webleads-tracker.com	1	1	0	Wei.G
statsadv.dadapro.com	1	1	0	Wei.G
statsadvance-01.net	1	1	0	Wei.G
statsforads.com	1	1	0	Wei.G
statsv2.propellerads.com	1	1	0	Wei.G
stbarth-adventure.top	1	1	0	Wei.G
steenbergen.web.ero-advertising.com	1	1	0	Wei.G
steroidslaughteradvertise.com	1	1	0	Wei.G
stethathehadsto.com	1	1	0	Wei.G
stg-data-f.ads.heytapmobi.com	1	1	0	Wei.G
stg-data-f.ads.heytapmobile.com	1	1	0	Wei.G
stg-data-id.ads.heytapmobi.com	1	1	0	Wei.G
stg-data-id.ads.heytapmobile.com	1	1	0	Wei.G
stg-data-in.ads.heytapmobi.com	1	1	0	Wei.G
stg-data-in.ads.heytapmobile.com	1	1	0	Wei.G
stg-data-kh.ads.heytapmobile.com	1	1	0	Wei.G
stg-data-mm.ads.heytapmobile.com	1	1	0	Wei.G
stg-data-my.ads.heytapmobile.com	1	1	0	Wei.G
stg-data-ph.ads.heytapmobile.com	1	1	0	Wei.G
stg-data-ru.ads.heytapmobile.com	1	1	0	Wei.G
stg-data-sg.ads.heytapmobi.com	1	1	0	Wei.G
stg-data-sg.ads.heytapmobile.com	1	1	0	Wei.G
stg-data-th.ads.heytapmobile.com	1	1	0	Wei.G
stg-data-tw.ads.heytapmobile.com	1	1	0	Wei.G
stg-data-vn.ads.heytapmobile.com	1	1	0	Wei.G
stg-data.ads.heytapmobi.com	1	1	0	Wei.G
stgowan.com	1	1	0	Wei.G
stickyadstv.com	1	1	0	Wei.G
stickyadstv.com.akadns.net	1	1	0	Wei.G
stickyadstv.com.edgekey.net	1	1	0	Wei.G
stinger-ad.bidr.io	1	1	0	Wei.G
stm-cdn.cn.miaozhen.com	1	1	0	Wei.G
stm-collect.cn.miaozhen.com	1	1	0	Wei.G
stnetsdk.appstore.vivo.com.cn	1	1	0	Wei.G
stnetsdk.vivo.com.cn	1	1	0	Wei.G
stnn.adsame.com	1	1	0	Wei.G
stockbook-ads.firebaseapp.com	1	1	0	Wei.G
stockbook-ads.firebaseio.com	1	1	0	Wei.G
stocks-analytics-events.apple.com	1	1	0	Wei.G
stocks-analytics-events.news.apple-dns.net	1	1	0	Wei.G
stonebridgeadvisors.life	1	1	0	Wei.G
stonepathadvisors.mom	1	1	0	Wei.G
store-downloads.com	1	1	0	Wei.G
store.iqiyi.com	1	1	0	Wei.G
store.tv.api.3g.youku.com	1	1	0	Wei.G
store.xl.api.3g.youku.com	1	1	0	Wei.G
storeconfig.mistat.intl.xiaomi.com	1	1	0	Wei.G
storm-api.ad4game.com	1	1	0	Wei.G
storm.ad4game.com	1	1	0	Wei.G
stormcrestadvisors.mobi	1	1	0	Wei.G
stormpointadvisors.life	1	1	0	Wei.G
stp.workingadventures.com	1	1	0	Wei.G
strategy.beacon.qq.com	1	1	0	Wei.G
stream-4-2.loadshare.org	1	1	0	Wei.G
stream.snssdk.com	1	1	0	Wei.G
strip.alicdn.com	1	1	0	Wei.G
strip.taobaocdn.com	1	1	0	Wei.G
stsdk.vivo.com.cn	1	1	0	Wei.G
stsdk.vivoglobal.com	1	1	0	Wei.G
studads.com	1	1	0	Wei.G
studentadvantage.actonservice.com	1	1	0	Wei.G
studio-t.teads.tv	1	1	0	Wei.G
study.snapads.com	1	1	0	Wei.G
su.bdimg.com	1	1	0	Wei.G
su.bdstatic.com	1	1	0	Wei.G
subwayfranchiseeadvertising.sc.omtrdc.net	1	1	0	Wei.G
summitheadshots.com	1	1	0	Wei.G
sumo.ad	1	1	0	Wei.G
sundaysky-sync-us.teads.tv	1	1	0	Wei.G
sunmediaads.com	1	1	0	Wei.G
suo.lp.mydas.mobi	1	1	0	Wei.G
superad2.com.sg	1	1	0	Wei.G
superads.cn	1	1	0	Wei.G
supersonicads-a.akamaihd.net	1	1	0	Wei.G
supersonicads.com	1	1	0	Wei.G
suporrtadvertissing.com	1	1	0	Wei.G
suportadverrtisingpolicis.com	1	1	0	Wei.G
supplieradvisor.ciamlogin.com	1	1	0	Wei.G
supporrtadvertissing.com	1	1	0	Wei.G
support-ads-team-874a1.firebaseapp.com	1	1	0	Wei.G
support.browser.heytapmobi.com	1	1	0	Wei.G
suppotadsmarketplace.ubpages.com	1	1	0	Wei.G
sureads.com	1	1	0	Wei.G
surfmusik-adserver.de	1	1	0	Wei.G
survey.admaster.com.cn	1	1	0	Wei.G
survey.g.doubleclick.net	1	1	0	Wei.G
survey.miaozhen.com	1	1	0	Wei.G
susapi.dev.surepush.cn	1	1	0	Wei.G
susapi.lenovomm.com	1	1	0	Wei.G
suyuexs.cdn.bcebos.co	1	1	0	Wei.G
suyuexs.cdn.bcebos.com	1	1	0	Wei.G
sv-api-event.headlines.pw	1	1	0	Wei.G
sv-api-lottery.headlines.pw	1	1	0	Wei.G
sv-static-lottery.headlines.pw	1	1	0	Wei.G
sv-static1-lottery.headlines.pw	1	1	0	Wei.G
sv.adintl.cn	1	1	0	Wei.G
sv.video.qq.com	1	1	0	Wei.G
sv388.mobi	1	1	0	Wei.G
svastx.moatads.com	1	1	0	Wei.G
swa.gtimg.com	1	1	0	Wei.G
swissadserver.ch	1	1	0	Wei.G
sworkitads.herokuapp.com	1	1	0	Wei.G
sxjfhh.montgomeryadvertiser.com	1	1	0	Wei.G
sxjfhh.newarkadvocate.com	1	1	0	Wei.G
sy.flash.mytanwan.com	1	1	0	Wei.G
sygic-api.infinario.com	1	1	0	Wei.G
synad2.nuffnang.com.cn	1	1	0	Wei.G
synad3.nuffnang.com.my	1	1	0	Wei.G
sync-criteo.ads.yieldmo.com	1	1	0	Wei.G
sync-dsp.ad-m.asia	1	1	0	Wei.G
sync-eb.ads.yieldmo.com	1	1	0	Wei.G
sync-share.com	1	1	0	Wei.G
sync.ad-stir.com	1	1	0	Wei.G
sync.adaptv.advertising.com	1	1	0	Wei.G
sync.ads.oveeo.com	1	1	0	Wei.G
sync.ads.yieldmo.com	1	1	0	Wei.G
sync.adspend.space	1	1	0	Wei.G
sync.adspruce.com	1	1	0	Wei.G
sync.adviad.com	1	1	0	Wei.G
sync.monarchads.com	1	1	0	Wei.G
sync.smartadserver.com	1	1	0	Wei.G
sync.teads.tv	1	1	0	Wei.G
sync.teads.tv.edgekey.net	1	1	0	Wei.G
sync3.adsniper.ru	1	1	0	Wei.G
syndication-adblock.exoclick.com	1	1	0	Wei.G
syndication-evo.exoclick.com	1	1	0	Wei.G
syndication-gceuw1.exoclick.com	1	1	0	Wei.G
syndication-p.exoclick.com	1	1	0	Wei.G
syndication-whk1.exoclick.com	1	1	0	Wei.G
syndication.adlinknetwork.vn	1	1	0	Wei.G
syndication.advertiserurl.com	1	1	0	Wei.G
syndication.cntrafficpro.com	1	1	0	Wei.G
syndication.exdynsrv.com	1	1	0	Wei.G
syndication.exoclick.com	1	1	0	Wei.G
syndication.exosrv.com	1	1	0	Wei.G
syndication.intel.com	1	1	0	Wei.G
syndication.jsadapi.com	1	1	0	Wei.G
syndication.optimizesrv.com	1	1	0	Wei.G
syndication.traffichaus.com	1	1	0	Wei.G
syndication.trafficreps.com	1	1	0	Wei.G
synsads.com	1	1	0	Wei.G
syzbh66.xyz	1	1	0	Wei.G
t-ads.adap.tv	1	1	0	Wei.G
t-ads.xiaohongshu.com	1	1	0	Wei.G
t-adx.52qumao.com	1	1	0	Wei.G
t-e.flyme.cn	1	1	0	Wei.G
t-flow.flyme.cn	1	1	0	Wei.G
t-id.ads.heytapmobile.com	1	1	0	Wei.G
t-in.ads.heytapmobile.com	1	1	0	Wei.G
t-l.play.aiseet.atianqi.com	1	1	0	Wei.G
t-l.play.cp81.ott.cibntv.net	1	1	0	Wei.G
t-qmad.qimao.com	1	1	0	Wei.G
t-remad.qm989.com	1	1	0	Wei.G
t.ads.pof.com	1	1	0	Wei.G
t.ads.sohu.com	1	1	0	Wei.G
t.advalia.it	1	1	0	Wei.G
t.adx.opera.com	1	1	0	Wei.G
t.adxchina.cn	1	1	0	Wei.G
t.agrantsem.com	1	1	0	Wei.G
t.alimama.com	1	1	0	Wei.G
t.channeladvisor.com	1	1	0	Wei.G
t.dsp.mediav.com	1	1	0	Wei.G
t.extreme-dm.com	1	1	0	Wei.G
t.gatorleads.co.uk	1	1	0	Wei.G
t.gdt.qq.com	0	0	1	Wei.G
t.goadservices.com	1	1	0	Wei.G
t.hike-adventure.com	1	1	0	Wei.G
t.jmads.net	1	1	0	Wei.G
t.l.qq.com	1	1	0	Wei.G
t.raptorsmartadvisor.com	1	1	0	Wei.G
t.sj.qq.com	1	1	0	Wei.G
t.teads.tv	1	1	0	Wei.G
t.teads.tv.edgekey.net	1	1	0	Wei.G
t.track.ad.xiaomi.com	1	1	0	Wei.G
t.trackingxnads.com	1	1	0	Wei.G
t.update.fbsbx.com	1	1	0	Wei.G
t0.extreme-dm.com	1	1	0	Wei.G
t1.a.market.xiaomi.com	1	1	0	Wei.G
t1.adserver.com	1	1	0	Wei.G
t1.extreme-dm.com	1	1	0	Wei.G
t1.teads.tv	1	1	0	Wei.G
